id,name,slug,type,description,country_code,homepage_url,docs_url,repo_url,free_access_class,auth_type,status,verification_state,tags,created_at,updated_at,last_verified_at
dd6c3d28-1850-46b1-9683-e26f93dbc7f9,Περιφέρεια Αττικής - Δήμοι,-53,API,No abstract provided,GR,http://gis.cityofathens.gr/geoserver/wms#geonode:per_enot_attki,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:48:16.107Z,2026-07-21T00:58:48.582Z,2026-07-20T09:54:15.649Z
7c5a5c73-29c2-4800-9ef1-eb077561fc75,Γραμμές Τραμ,-54,API,No abstract provided,GR,http://gis.cityofathens.gr/geoserver/wms#geonode:tram_lines,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:48:30.805Z,2026-07-21T00:25:49.484Z,2026-07-20T17:38:16.353Z
93313d25-6d03-4df9-9367-88dc7ab199c6,Χωροθέτηση θέσεων στάθμευσης οχημάτων ΑμεΑ,-55,API,"Νέες θέσεις στάθμευσης, με προδιαγραφές για οχήματα ΑμεΑ σε διάφορα σημεία της πρωτεύουσας, που διευκολύνουν την απρόσκοπτη μετακίνηση των συνανθρώπων μας στον αστικό ιστό. Δ/νση Σχεδίου Πόλεως & Αστικού Περιβάλλοντος - Επιτροπή Ποιότητας Ζωής.",GR,http://gis.cityofathens.gr/geoserver/wms#geonode:parking_amea,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:48:45.573Z,2026-07-21T04:23:28.162Z,2026-07-20T21:39:43.933Z
10faf8c3-a389-4e8f-b6ec-62f5651d24ef,Λέσχες Φιλίας,-56,API,"Οι Λέσχες Φιλίας λειτουργούν σε επίπεδο συνοικίας και γειτονιάς για να προσφέρουν υπηρεσίες στα άτομα μεγαλύτερης ηλικίας. Είναι χώροι όπου οι ηλικιωμένοι Αθηναίοι μπορούν να αναζητήσουν ανθρώπινη ζεστασιά, κοινωνική υποστήριξη, επαφή με συνομήλικους, ενημέρωση, ψυχαγωγία.",GR,http://gis.cityofathens.gr/geoserver/wms#geonode:lesxes,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:48:57.795Z,2026-07-20T23:54:57.536Z,2026-07-20T23:54:57.536Z
e839535d-c475-4bfd-a489-b4553905c20c,Ιστορικό Κέντρο Αθηνών,-57,API,Ιστορικό Κέντρο Αθηνών ΦΕΚ567Δ/79 και ΦΕΚ411Δ/89,GR,http://gis.cityofathens.gr/geoserver/wms#geonode:istoriko_kentro_poly,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:49:12.798Z,2026-07-21T01:32:36.528Z,2026-07-21T01:32:36.528Z
60f53888-e54d-40c7-95b7-42cc83a447cf,Ανοιχτά Αθλητικά Κέντρα,-58,API,Ο Δήμος Αθηναίων διαθέτει ένα ευρύτατο δίκτυο αθλητικών εγκαταστάσεων που προορίζονται για τη σωματική άσκηση και ψυχαγωγία των μικρών και των μεγάλων κατοίκων της πόλης μας. Οι υποδομές αυτές απλώνονται σε όλα τα δημοτικά διαμερίσματα.Ο φορέας μέσω του οποίου ο Δήμος Αθηναίων υλοποιεί το αθλητικ...,GR,http://gis.cityofathens.gr/geoserver/wms#geonode:anoixta_gipeda24,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:49:27.988Z,2026-07-21T03:49:45.956Z,2026-07-21T03:49:45.956Z
5d0c18f1-687f-4879-b7bf-aa2e7861c6ee,Τοπωνύμια Δήμου Αθηναίων,-59,API,Τοπωνύμια Δήμου Αθηναίων σύμφωνα με την έκδοση του Δήμου Αθηναίων ΟΔΩΝΥΜΙΚΑ των Μάρω Βουγιούκα και Βασίλη Μεγαρίδη1997 ( Γ Έκδοση).,GR,http://gis.cityofathens.gr/geoserver/wms#geonode:toponymia,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:49:40.757Z,2026-07-21T01:14:39.866Z,2026-07-21T01:14:39.866Z
34a7b4b2-2593-4c0b-b598-52f058ed2e1c,Υδατοπίδακες,-60,API,Σημεία υδατοπιδάκων στο Δήμο Αθηναίων,GR,http://gis.cityofathens.gr/geoserver/wms#geonode:pidakes,,,FREE_NO_AUTH,NONE,ACTIVE,FAILING,,2026-07-13T10:49:53.642Z,2026-07-20T23:54:27.412Z,2026-07-19T21:19:41.069Z
6106c690-9223-4c74-862e-0254a2023a58,Κλειστά Γήπεδα,-61,API,No abstract provided,GR,http://gis.cityofathens.gr/geoserver/wms#geonode:kleista_gipeda,,,FREE_NO_AUTH,NONE,ACTIVE,FAILING,,2026-07-13T10:50:12.240Z,2026-07-20T22:46:49.718Z,2026-07-20T22:46:49.718Z
c3d532c7-6c7d-40e3-bacf-24b1f00a0278,Αριθμοί Οικοδομικών Τετραγώνων,-62,API,Πληροφοριακό αρχείο με την αρίθμηση οικοδομικών τετραγώνων Δήμου Αθηναίων και ενημέρωση έως το έτος 2015. Η αρίθμηση είναι υπό τη μορφή πενταψήφιου αριθμού όπου τα δυο πρώτα ψηφία υποδεικνύουν την περιοχή και τα επόμενα τον αύξοντα αριθμό. Η παρούσα πληροφορία δεν αποτελεί βεβαίωση αριθμού οικοδο...,GR,http://gis.cityofathens.gr/geoserver/wms#geonode:ot_code_da,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:50:25.457Z,2026-07-21T00:41:42.664Z,2026-07-21T00:41:42.664Z
e4b9da56-15ab-4f24-acee-e0392e42b52f,Ζώνη προστασίας Ακρόπολης ΥΠΠΟΑ,-63,API,Ζώνη προστασίας της Ακρόπολης ως Μνημείου Παγκόσμιας Κληρονομιάς. Εντός της ζώνης η διαδικασία αδειοδότησης Καταστήματος Υγειονομικού Ενδιαφέροντος απαιτεί την σύμφωνη γνώμη του αρμόδιου Συμβουλίου του Υπουργείου Πολιτισμού και Αθλητισμού.,GR,http://gis.cityofathens.gr/geoserver/wms#geonode:buffer_efapa,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:50:38.875Z,2026-07-21T04:22:45.109Z,2026-07-21T04:22:45.109Z
c0653684-4b8d-4679-ad4e-e34eeb719224,Ζώνες Αντικειμενικών Αξιών,-64,API,Ζώνες Αντικειμενικών Αξιών,GR,https://services.chalandri.gr/geoserver/wms#zoni_antikeimenikon_axion,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:50:53.846Z,2026-07-20T20:30:24.547Z,2026-07-20T15:19:41.641Z
5f00ab63-6c35-4270-97be-9d6bcdb0fc9f,Τεχνικές Εκθέσεις,-65,API,Τεχνικές Εκθέσεις,GR,https://services.chalandri.gr/geoserver/wms#v_technikes_ektheseis_public,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:51:08.285Z,2026-07-20T20:30:24.547Z,2026-07-20T17:19:32.442Z
5687949e-19c9-44ee-a910-3e323eae81e5,ΚΥΕ - Ιχθυοπωλεία,-66,API,ΚΥΕ - Ιχθυοπωλεία,GR,https://services.chalandri.gr/geoserver/wms#v_kye_psaradika,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:51:25.155Z,2026-07-20T20:30:24.547Z,2026-07-20T13:52:56.657Z
74a7ba3f-685c-4649-9fc9-5dd1b021ffdf,ΚΥΕ - Μανάβικα,-67,API,ΚΥΕ - Μανάβικα,GR,https://services.chalandri.gr/geoserver/wms#v_kye_manavika,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:51:39.187Z,2026-07-20T20:30:24.547Z,2026-07-20T16:12:22.403Z
d0ef9121-cab7-40de-9891-6e424a17303b,ΚΥΕ - Κρεοπωλεία,-68,API,ΚΥΕ - Κρεοπωλεία,GR,https://services.chalandri.gr/geoserver/wms#v_kye_kreopoleia,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:51:53.356Z,2026-07-20T20:30:24.547Z,2026-07-20T14:27:50.078Z
39e41aa1-9154-409a-8bcb-5746a5772011,ΚΥΕ - Αρτοποιεία,-69,API,ΚΥΕ - Αρτοποιεία,GR,https://services.chalandri.gr/geoserver/wms#v_kye_fournoi,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:52:07.677Z,2026-07-20T20:30:24.547Z,2026-07-20T15:19:58.479Z
8abbdf21-30bc-4a1c-9674-348c11469c78,ΚΥΕ - Εστίαση,-70,API,ΚΥΕ - Εστίαση,GR,https://services.chalandri.gr/geoserver/wms#v_kye_estiasi,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:52:22.257Z,2026-07-20T20:30:24.547Z,2026-07-20T13:55:00.795Z
1064e12c-4af4-48ef-909d-287911b027d0,Διορθωτικές Πράξεις Εφαρμογής,-71,API,"Πολυγωνικό σύνολο δεδομένων με τις Διορθωτικές Πράξεις Εφαρμογής στην περιοχή Πάτημα (Ι, ΙΙ) του Δήμου Χαλανδρίου.",GR,https://services.chalandri.gr/geoserver/wms#v_diorthotikes_praxeis_efarmogis,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:52:36.971Z,2026-07-20T20:30:24.547Z,2026-07-20T13:54:57.245Z
d86de441-aa3b-4040-8447-b7aa80d4067b,Ακίνητη Περιουσία Δήμου,-72,API,Σημειακό σύνολο δεδομένων με τις θέσεις των ακινήτων που ανήκουν στην ιδιοκτησία του Δήμου Χαλανδρίου,GR,https://services.chalandri.gr/geoserver/wms#v_akiniti_periousia_dimou_poi,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:52:51.965Z,2026-07-20T20:30:24.547Z,2026-07-20T13:18:35.335Z
700810d3-df35-4ebb-9e81-b9f316e90304,Όροι δόμησης με τμήμα Πέυκο Πολίτη,-73,API,Όροι δόμησης με τμήμα Πέυκο Πολίτη,GR,https://services.chalandri.gr/geoserver/wms#tomeas_oron_domisis_new,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:53:15.325Z,2026-07-20T20:30:24.547Z,2026-07-20T12:46:40.351Z
afba6414-628a-4118-aad8-7ecaa4da4913,Όροι Δόμησης,-74,API,Όροι δόμησης χωρίς τμήμα Πέυκο Πολίτη,GR,https://services.chalandri.gr/geoserver/wms#tomeas_oron_domisis,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:53:30.646Z,2026-07-20T20:30:24.547Z,2026-07-20T13:36:13.149Z
c6674eb6-17c2-48b8-a4b2-3fecbc9855f7,Τεχνικές Εκθέσεις,-75,API,Τεχνικές Εκθέσεις,GR,https://services.chalandri.gr/geoserver/wms#te,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:53:46.063Z,2026-07-20T20:30:24.547Z,2026-07-20T17:37:35.175Z
35640695-c281-4564-a4b1-251e0c7fc02b,Ταχυδρομικοί Κώδικες,-76,API,Όρια των περιοχών των Τ.Κ. του Δήμου Χαλανδρίου.,GR,https://services.chalandri.gr/geoserver/wms#tachydromikoi_kodikes,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:54:02.110Z,2026-07-20T20:30:24.547Z,2026-07-20T15:19:24.500Z
d03c0d2e-985c-4390-acb7-764348b47635,Συντελεστές Οικοπέδων,-77,API,Συντελεστές Οικοπέδων,GR,https://services.chalandri.gr/geoserver/wms#syntelestis_oikopedou,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:54:17.790Z,2026-07-20T20:30:24.547Z,2026-07-20T12:45:05.006Z
7d63b7a8-86da-415c-8a75-ddc605b5a9ee,Συντελεστές Εμπορικότητας,-78,API,Συντελεστές Εμπορικότητας,GR,https://services.chalandri.gr/geoserver/wms#syntelestis_emporikotitas,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:54:33.640Z,2026-07-20T20:30:24.547Z,2026-07-20T11:21:04.050Z
3f535934-7fca-455b-8766-0cf39a942dbb,Συντελεστές Αξιοποίησης Οικοπέδου,-79,API,Συντελεστές Αξιοποίησης Οικοπέδου,GR,https://services.chalandri.gr/geoserver/wms#syntelestis_axiopoiisis_oikopedou,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:55:38.010Z,2026-07-20T20:30:24.547Z,2026-07-20T15:35:33.811Z
bc80121e-64f9-4304-987f-9eaa76f38020,Σύλλογοι,-80,API,Σύλλογοι που δραστηριοποιούνται στο Δήμο Χαλανδρίου.,GR,https://services.chalandri.gr/geoserver/wms#syllogoi,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:56:01.232Z,2026-07-20T20:30:24.547Z,2026-07-20T13:53:54.144Z
e405d263-f538-4576-b1bb-e5f100bef3f1,Στύλοι Οδοφωτισμού,-81,API,Στύλοι Οδοφωτισμού,GR,https://services.chalandri.gr/geoserver/wms#street_lights,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:56:20.559Z,2026-07-20T20:30:24.547Z,2026-07-20T14:09:34.671Z
87bd4a06-b725-4ef2-96a4-4544bd5e1877,Διευθύνσεις,-82,API,"Σημειακό σύνολο δεδομένων με πληροφορία για τη διέυθυνση και τον αριθμό. Πηγή: ΤΕΕ (Ψηφιακός Χάρτης), update:20250512",GR,https://services.chalandri.gr/geoserver/wms#roa_poi_diefthinseis,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:56:37.110Z,2026-07-20T20:30:24.547Z,2026-07-20T17:20:34.177Z
93d4bb61-a528-48b7-b71d-888b23a16a3b,Ανοιχτά Οικοδομικά Τετράγωνα,-83,API,Ανοιχτά Οικοδομικά Τετράγωνα,GR,https://services.chalandri.gr/geoserver/wms#rg_open,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:56:53.685Z,2026-07-20T20:30:24.547Z,2026-07-20T16:46:03.239Z
d953a9d6-8884-4ad7-a26c-12decf756a73,Όρια Περιοχών Πράξης Εφαρμογής,-84,API,Πολυγωνικό σύνολο δεδομένων που περιλαμβάνει τα όρια των περιοχών στις οποίες έχει συνταχθεί Πράξη Εφαρμογής στο Δήμο Χαλανδρίου.,GR,https://services.chalandri.gr/geoserver/wms#praxi_efarmogis_periochi,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:57:10.438Z,2026-07-20T20:30:24.547Z,2026-07-20T12:28:07.070Z
446435d5-6a7d-4d00-a066-fa54716982c5,Πράξεις Εφαρμογής,-85,API,Πράξεις Εφαρμογής,GR,https://services.chalandri.gr/geoserver/wms#praxi_efarmogis,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:57:27.494Z,2026-07-20T20:30:24.547Z,2026-07-20T15:01:10.332Z
db780cf5-9f97-49b1-8a52-79e4a83be582,Πράξεις Αναλογισμού Δημοσίου,-86,API,Πράξεις Αναλογισμού Δημοσίου,GR,https://services.chalandri.gr/geoserver/wms#praxi_analogismou_dhmosiou,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:57:44.510Z,2026-07-20T20:30:24.547Z,2026-07-20T15:20:01.896Z
5ddd732b-bf91-4d5e-8706-11e1dc524163,Πράξεις Αναλογισμού,-87,API,Πράξεις Αναλογισμού,GR,https://services.chalandri.gr/geoserver/wms#praxi_analogismou,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:58:01.735Z,2026-07-20T20:30:24.547Z,2026-07-20T13:19:56.256Z
61b6a6a7-01e5-4f73-8a73-5d1ffeed6d0e,Πολεοδομικό Όριο Περιοχής Μελέτης,-88,API,Πολεοδομικό Όριο Περιοχής Μελέτης,GR,https://services.chalandri.gr/geoserver/wms#poleodomiko_orio_perioxis_meletis,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:58:21.621Z,2026-07-20T20:30:24.547Z,2026-07-20T11:53:14.340Z
b672a46d-2368-476b-9ec0-656feee75d58,Πολεοδομικές Ενότητες,-89,API,Πολυγωνικό σύνολο δεδομένων με τα όρια των πολεοδομικών ενοτήτων του Δήμου Χαλανδρίου.,GR,https://services.chalandri.gr/geoserver/wms#poleodomiki_enotita,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:58:39.364Z,2026-07-20T20:30:24.547Z,2026-07-20T14:26:32.436Z
cbe6edae-ea22-4a27-80b0-662553e8f8d5,Δεδομένα Ονοματοθεσίας πλατειών και κοινόχρηστων χώρων,-90,API,Σημειακό θεματικό επίπεδο με τα δεδομένα ονοματοθεσίας πλατειών και κοινόχρηστων χώρων (αρχεία αποφάσεων κλπ),GR,https://services.chalandri.gr/geoserver/wms#poi_kx_onomatothesia,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:58:59.955Z,2026-07-20T20:30:24.547Z,2026-07-20T15:00:34.499Z
59cb7682-1bc1-4238-bce5-89837ac8f96c,Ποδηλατόδρομοι,-91,API,Ποδηλατόδρομοι,GR,https://services.chalandri.gr/geoserver/wms#podilatodromos,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:59:59.763Z,2026-07-20T20:30:24.547Z,2026-07-20T18:29:34.238Z
50b96311-cff1-42b9-81f6-e0f4824d08ec,Πεζόδρομοι,-92,API,Πεζόδρομοι,GR,https://services.chalandri.gr/geoserver/wms#pezodromos,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:00:37.690Z,2026-07-20T20:30:24.547Z,2026-07-20T13:35:33.165Z
34068e80-db2f-482f-a9e2-cba207f6b771,Πρατήρια Καυσίμων,-93,API,Πρατήρια Καυσίμων,GR,https://services.chalandri.gr/geoserver/wms#petrol_stations,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:00:55.908Z,2026-07-20T20:30:24.547Z,2026-07-20T15:54:06.189Z
8846c988-356d-420e-b9af-1427cd261d50,Πεζόδρομοι,-94,API,Πεζόδρομοι,GR,https://services.chalandri.gr/geoserver/wms#pezodromos,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:01:03.112Z,2026-07-20T20:30:24.547Z,2026-07-20T14:43:33.793Z
86a85728-c0dd-4e83-ab63-53b906cb404f,Εκτός Σχεδίου Περιοχή Χαλανδρίου,-95,API,Εκτός Σχεδίου Περιοχή Χαλανδρίου,GR,https://services.chalandri.gr/geoserver/wms#periochi_ektos_sxediou,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:01:15.114Z,2026-07-20T20:30:24.547Z,2026-07-20T15:54:31.878Z
37c2fbc9-bca2-45ca-bee0-fa2790eb8b7e,Εκτός Σχεδίου Περιοχή Χαλανδρίου,-96,API,Εκτός Σχεδίου Περιοχή Χαλανδρίου,GR,https://services.chalandri.gr/geoserver/wms#periochi_ektos_sxediou,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:01:32.624Z,2026-07-20T20:30:24.547Z,2026-07-20T14:44:33.026Z
0c915cb7-13ec-4063-8972-e2e66568c4f8,Θέσεις Στάθμευσης Παραχώρησης,-97,API,Θέσεις Στάθμευσης Παραχώρησης,GR,https://services.chalandri.gr/geoserver/wms#parking_parachorisi,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:01:34.328Z,2026-07-20T20:30:24.547Z,2026-07-20T13:36:24.917Z
0a216ee3-96ba-4397-a604-24070fc4649d,Θέσεις Στάθμευσης ΑΜΕΑ,-98,API,Θέσεις Στάθμευσης ΑΜΕΑ,GR,https://services.chalandri.gr/geoserver/wms#parking_amea,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:01:52.688Z,2026-07-20T20:30:24.547Z,2026-07-20T11:52:16.045Z
4d666979-17cc-4a4b-b8e7-8679418c3088,Θέσεις Στάθμευσης ΑΜΕΑ,-99,API,Θέσεις Στάθμευσης ΑΜΕΑ,GR,https://services.chalandri.gr/geoserver/wms#parking_amea,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:01:53.643Z,2026-07-20T20:30:24.547Z,2026-07-20T14:10:58.213Z
3392eb43-d05f-4cb0-8926-7dbe1c8fd186,ΥΔ02 - Όρια Πλημμυρών (Τ=50),02-50,API,ΥΔ02 - Όρια Πλημμυρών (Τ=50),GR,https://gis.floods.ypeka.gr/geoserver/floods_rev1/wms#el02_friv_0050_rev1,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:28:18.077Z,2026-07-21T00:26:02.968Z,2026-07-21T00:26:02.968Z
fc88819a-db28-4220-a41d-cd6f9b76b244,ΥΔ02 - Αποτίμηση των επιπτώσεων πλημμυρών  (T= 100),02-t-100,API,Πολυγωνικό επίπεδο που απεικονίζει την αποτίμηση των επιπτώσεων πλημμυρών με περίοδο επαναφοράς 100 ετών του υδατικού διαμερίσματος 02. Περισσότερες πληροφορίες που αφορούν τα πεδία βρίσκονται στο τεύχος του Παραδοτέου 04.,GR,https://gis.floods.ypeka.gr/geoserver/floods_rev1/wms#el02_risk_0100,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:28:16.899Z,2026-07-21T00:59:21.041Z,2026-07-21T00:59:21.041Z
a0ad028b-5f9c-4030-a5c1-fee5387b106d,ΥΔ02 - Αποτίμηση των επιπτώσεων πλημμυρών  (T= 1000),02-t-1000,API,Πολυγωνικό επίπεδο που απεικονίζει την αποτίμηση των επιπτώσεων πλημμυρών με περίοδο επαναφοράς 1000 ετών του υδατικού διαμερίσματος 02. Περισσότερες πληροφορίες που αφορούν τα πεδία βρίσκονται στο τεύχος του Παραδοτέου 04.,GR,https://gis.floods.ypeka.gr/geoserver/floods_rev1/wms#el02_risk_1000,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:28:09.839Z,2026-07-21T01:15:22.186Z,2026-07-21T01:15:22.186Z
bca5f41c-ff27-49f9-a464-16121ad518d4,Δεδομένα 1ης φάσης,1,API,Πολυγωνικό επίπεδο με τα οικοδομικά τετράγωνα του Δήμου Χαλανδρίου της φάσης 1. Πηγή: Δήμος Χαλανδρίου. Upload: 20250919,GR,https://services.chalandri.gr/geoserver/wms#tsp_pol_ot_esekk_1,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T10:53:00.306Z,2026-07-20T20:30:24.547Z,2026-07-20T11:19:54.203Z
6c98726c-6cf6-4a1f-bd09-a1cc12ac7bf0,Συνολικές εκπομπές Αιωρούμενων Σωματιδίων 10 (PM 10) από Οδικές Μεταφορές σε επίπεδο Περιφερειακής Ενότητας,10-pm-10,API,"Το επίθεμα είναι παράγωγο του επιθέματος ""Εκπομπές Αιωρούμενων Σωματιδίων 10 (PM 10) από Οδικές Μεταφορές"".Πηγή:ΥΠΕΝ",GR,https://services.chalandri.gr/geoserver/wms#env_pol_sum_cars_pm10,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:08:51.994Z,2026-07-20T20:30:24.547Z,2026-07-20T17:54:31.265Z
0276345a-16ee-441e-9b62-374b69f551a7,Συνολικές εκπομπές Αιωρούμενων Σωματιδίων 10 (PM 10) από Κεντρική Θέρμανση σε επίπεδο Περιφερειακής Ενότητας,10-pm-10-1,API,"Το επίθεμα είναι παράγωγο του επιθέματος ""Εκπομπές Αιωρούμενων Σωματιδίων 10 (PM 10) από Κεντρική Θέρμανση"".Πηγή:ΥΠΕΝ",GR,https://services.chalandri.gr/geoserver/wms#env_pol_kth_sum_pm10,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:09:19.589Z,2026-07-20T20:30:24.547Z,2026-07-20T19:02:32.592Z
6132c87c-798d-40cd-91e9-722e63f7c13c,Εκπομπές Αιωρούμενων Σωματιδίων 10 (PM 10) από Γεωργικές Δραστηριότητες / Καύση Βιομάζας,10-pm-10-2,API,Εκπομπές Αιωρούμενων Σωματιδίων 10 (PM 10) από Γεωργικές Δραστηριότητες / Καύση Βιομάζας. Οι τιμές των εκπομπών αποτελούν προϊόν του έργου «Επικαιροποίηση της χαρτογραφικής απεικόνισης της ατμοσφαιρικής ρύπανσης μέσω της καταγραφής ατμοσφαιρικών εκπομπών των πηγών και ανάπτυξης κατάλληλου υπολογι...,GR,https://services.chalandri.gr/geoserver/wms#env_pol_emissions_burningfields_sub_pm10,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:09:22.035Z,2026-07-20T22:46:33.799Z,2026-07-20T22:46:33.799Z
b75dbc73-4951-4480-937f-d55422742343,Συνολικές εκπομπές Αιωρούμενων Σωματιδίων 10 (PM 10) από Γεωργικές Δραστηριότητες / Καύση Βιομάζας σε επίπεδο Περιφερειακής Ενότητας,10-pm-10-3,API,"Το επίθεμα είναι παράγωγο του επιθέματος ""Εκπομπές Αιωρούμενων Σωματιδίων 10 (PM 10) από Γεωργικές Δραστηριότητες / Καύση Βιομάζας"".",GR,https://services.chalandri.gr/geoserver/wms#env_pol_biomaz_sum_pm10,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:09:25.478Z,2026-07-20T20:30:24.547Z,2026-07-20T20:11:41.168Z
246b61cd-7fae-43e6-aaab-af3f5aef2463,Εκπομπές Αιωρούμενων Σωματιδίων 10 (PM 10) από Γεωργικές Δραστηριότητες / Χρήση Λιπασμάτων,10-pm-10-4,API,Εκπομπές Αιωρούμενων Σωματιδίων 10 (PM 10) από Γεωργικές Δραστηριότητες / Χρήση Λιπασμάτων. Οι τιμές των εκπομπών αποτελούν προϊόν του έργου «Επικαιροποίηση της χαρτογραφικής απεικόνισης της ατμοσφαιρικής ρύπανσης μέσω της καταγραφής ατμοσφαιρικών εκπομπών των πηγών και ανάπτυξης κατάλληλου υπολο...,GR,https://services.chalandri.gr/geoserver/wms#env_pol_agri_sub_pm10,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:09:28.657Z,2026-07-20T23:53:15.643Z,2026-07-20T23:53:15.643Z
c49b7a4e-fef1-40cc-b7e1-327840cb8246,Εκπομπές Αιωρούμενων Σωματιδίων 10 (PM 10) από Κεντρική Θέρμανση,10-pm-10-5,API,"Εκπομπές Αιωρούμενων Σωματιδίων 2,5 (PM 2,5) από Κεντρική Θέρμανση. Οι τιμές των εκπομπών αποτελούν προϊόν του έργου «Επικαιροποίηση της χαρτογραφικής απεικόνισης της ατμοσφαιρικής ρύπανσης μέσω της καταγραφής ατμοσφαιρικών εκπομπών των πηγών και ανάπτυξης κατάλληλου υπολογιστικού εργαλείου» που...",GR,https://services.chalandri.gr/geoserver/wms#env_pol_centralheating_sub_pm10,,,FREE_NO_AUTH,NONE,ACTIVE,VERIFIED,,2026-07-13T11:09:50.662Z,2026-07-20T20:30:24.547Z,2026-07-20T15:55:00.020Z
